,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
3483,22,Unknown,154235,Some-college,10,Married-civ-spouse,Unknown,Wife,White,Female,3781,0,35,United-States,<=50K,23464
3487,33,Private,40681,Some-college,10,Single,Prof-specialty,Not-in-family,White,Female,3674,0,16,United-States,<=50K,32192
3488,36,Private,130926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,<=50K,30259
3489,50,Federal-gov,166419,11th,7,Single,Sales,Not-in-family,Black,Female,3674,0,40,United-States,<=50K,40383
3490,23,Private,193090,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,<=50K,45413
3491,64,Unknown,239529,11th,7,Widowed,Unknown,Not-in-family,White,Female,3674,0,35,United-States,<=50K,19688
3499,24,Private,103064,Bachelors,13,Single,Tech-support,Not-in-family,White,Female,3674,0,40,United-States,<=50K,18133
3502,63,Private,273010,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3471,0,40,United-States,<=50K,31014
3508,39,Unknown,157443,Masters,14,Married-civ-spouse,Unknown,Wife,Asian-Pac-Islander,Female,3464,0,40,Unknown,<=50K,14626
3512,40,Unknown,428584,HS-grad,9,Married-civ-spouse,Unknown,Wife,Black,Female,3464,0,20,United-States,<=50K,18170
3518,27,Private,267325,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,3464,0,40,United-States,<=50K,41907
3519,39,State-gov,42186,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3464,0,20,United-States,<=50K,37611
3529,36,Private,115360,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464,0,40,United-States,<=50K,32537
3530,55,Private,141727,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464,0,40,United-States,<=50K,46620
3537,25,Unknown,262245,Assoc-voc,11,Single,Unknown,Own-child,White,Female,3418,0,40,United-States,<=50K,31241
3538,33,Private,207267,10th,6,Separated,Other-service,Unmarried,White,Female,3418,0,35,United-States,<=50K,15147
3539,29,Private,286452,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3418,0,40,United-States,<=50K,17667
3540,25,Private,195914,Some-college,10,Single,Sales,Own-child,Black,Female,3418,0,30,United-States,<=50K,46118
3541,29,Unknown,339100,11th,7,Divorced,Unknown,Not-in-family,White,Female,3418,0,48,United-States,<=50K,1766
3545,39,Private,297847,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,3411,0,34,United-States,<=50K,28324
3547,51,Private,147954,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3411,0,38,United-States,<=50K,21512
3566,51,Private,122159,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,<=50K,31547
3572,24,Private,182812,Some-college,10,Single,Adm-clerical,Own-child,White,Female,3325,0,52,Dominican-Republic,<=50K,1264
3578,47,Private,184005,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,45,United-States,<=50K,14363
3581,31,State-gov,188900,Assoc-acdm,12,Single,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States,<=50K,43577
3588,29,Private,157612,Bachelors,13,Single,Sales,Not-in-family,White,Female,3325,0,45,United-States,<=50K,48510
3592,28,Private,230856,Some-college,10,Single,Prof-specialty,Not-in-family,Black,Female,3325,0,50,United-States,<=50K,1820
3594,40,Private,222011,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,<=50K,39318
3597,41,Private,152742,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K,36169
3600,36,Private,32709,Some-college,10,Divorced,Sales,Not-in-family,White,Female,3325,0,45,United-States,<=50K,12740
3603,25,Private,167835,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K,42875
3604,27,Local-gov,66824,Bachelors,13,Single,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,43,United-States,<=50K,35254
3607,48,Self-emp-not-inc,108557,Some-college,10,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States,<=50K,28489
3609,44,Self-emp-not-inc,185057,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K,16390
3611,23,Private,91733,Bachelors,13,Single,Tech-support,Own-child,White,Female,3325,0,40,United-States,<=50K,44002
3613,29,Private,114158,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,3325,0,10,United-States,<=50K,37651
3614,42,Local-gov,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K,16839
3617,46,State-gov,327786,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,42,United-States,<=50K,24557
3619,67,Self-emp-not-inc,116057,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,3273,0,16,United-States,<=50K,15105
3620,66,Federal-gov,38621,Assoc-voc,11,Widowed,Other-service,Unmarried,Black,Female,3273,0,40,United-States,<=50K,15978
3621,66,Local-gov,376506,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,<=50K,3703
3622,73,Federal-gov,127858,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,<=50K,44962
3623,68,Private,191581,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,<=50K,22582
3638,28,Private,66777,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,White,Female,3137,0,40,United-States,<=50K,46466
3641,44,Private,889965,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3137,0,30,United-States,<=50K,16896
3645,50,Private,266945,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,40,El-Salvador,<=50K,22715
3656,36,Self-emp-not-inc,179896,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3137,0,40,United-States,<=50K,1729
3691,33,Self-emp-not-inc,58702,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,50,United-States,>50K,486003
3695,52,Private,229983,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,30,United-States,>50K,470619
3700,60,State-gov,194252,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K,426275
3707,41,State-gov,293485,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States,>50K,354770
3735,45,Private,168598,12th,8,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,>50K,236972
3738,28,Unknown,303674,HS-grad,9,Married-civ-spouse,Unknown,Wife,White,Female,3103,0,20,United-States,<=50K,2470
3739,18,Private,184016,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,3103,0,40,United-States,<=50K,23675
3740,46,Private,31432,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,52,United-States,>50K,159711
3743,25,Private,353795,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,>50K,89477
3745,44,Private,124747,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K,107754
3749,30,Private,101345,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,3103,0,55,United-States,>50K,305912
3755,55,Local-gov,143949,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,45,United-States,>50K,78707
3760,70,Unknown,158642,HS-grad,9,Widowed,Unknown,Not-in-family,White,Female,2993,0,20,United-States,<=50K,8188
3761,40,Local-gov,50442,Some-college,10,Single,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,2977,0,35,United-States,<=50K,33606
3762,40,Private,197923,Bachelors,13,Single,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States,<=50K,37584
3763,35,State-gov,172475,Bachelors,13,Single,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977,0,45,United-States,<=50K,30483
3764,34,Private,269723,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,2977,0,50,United-States,<=50K,28286
3765,36,Private,275653,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,2977,0,40,Puerto-Rico,<=50K,16455
3767,32,Private,116055,HS-grad,9,Single,Adm-clerical,Unmarried,Black,Female,2977,0,35,United-States,<=50K,3897
3768,42,State-gov,109462,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States,<=50K,14992
3769,78,Private,182977,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,2964,0,40,United-States,<=50K,25059
3770,71,Private,157909,Some-college,10,Single,Other-service,Not-in-family,White,Female,2964,0,60,United-States,<=50K,15310
3771,69,Private,370888,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,2964,0,6,Germany,<=50K,32952
3772,69,Private,159522,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,Black,Female,2964,0,40,United-States,<=50K,45293
3773,79,Private,172220,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,2964,0,30,United-States,<=50K,47167
3774,66,Unknown,186032,Assoc-voc,11,Widowed,Unknown,Not-in-family,White,Female,2964,0,30,United-States,<=50K,17631
3775,70,Unknown,149040,HS-grad,9,Widowed,Unknown,Not-in-family,White,Female,2964,0,12,United-States,<=50K,16778
3777,69,Unknown,107575,HS-grad,9,Divorced,Unknown,Not-in-family,White,Female,2964,0,35,United-States,<=50K,11611
3782,81,Self-emp-inc,247232,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,2936,0,28,United-States,<=50K,32263
3785,26,Private,48718,10th,6,Single,Adm-clerical,Not-in-family,White,Female,2907,0,40,United-States,<=50K,5013
3786,23,Private,55674,Bachelors,13,Single,Protective-serv,Not-in-family,White,Female,2907,0,40,United-States,<=50K,37605
3787,36,Private,544686,HS-grad,9,Single,Adm-clerical,Other-relative,White,Female,2907,0,40,Nicaragua,<=50K,20476
3789,56,Private,266091,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,2907,0,52,Cuba,<=50K,28766
3795,59,Private,284834,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,2885,0,30,United-States,<=50K,38601
3803,55,Unknown,216941,HS-grad,9,Married-civ-spouse,Unknown,Wife,White,Female,2885,0,40,United-States,<=50K,28825
3805,22,Private,31387,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,2885,0,25,United-States,<=50K,34274
3830,29,Private,170301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2829,0,40,United-States,<=50K,23918
3846,29,Private,157308,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,2829,0,14,Philippines,<=50K,11866
3850,75,Unknown,248833,HS-grad,9,Married-AF-spouse,Unknown,Wife,White,Female,2653,0,14,United-States,<=50K,45924
3851,70,Private,216390,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2653,0,40,United-States,<=50K,7455
3856,29,Local-gov,30069,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,2635,0,40,United-States,<=50K,30215
3859,37,Self-emp-not-inc,192251,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,2635,0,40,United-States,<=50K,47992
3866,22,Private,240817,HS-grad,9,Single,Sales,Own-child,White,Female,2597,0,40,United-States,<=50K,16997
3871,25,Private,179953,Masters,14,Single,Prof-specialty,Own-child,White,Female,2597,0,31,United-States,<=50K,41034
3872,60,Private,163729,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,2597,0,40,United-States,<=50K,24968
3875,24,Private,103277,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,<=50K,7274
3877,53,Private,113176,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,2597,0,40,United-States,<=50K,40840
3879,25,State-gov,99076,Bachelors,13,Single,Other-service,Not-in-family,White,Female,2597,0,50,United-States,<=50K,4242
3880,32,Private,79870,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,2597,0,40,Japan,<=50K,47244
3883,49,Private,83622,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,<=50K,47471
3899,23,Private,211046,HS-grad,9,Single,Sales,Not-in-family,White,Female,2463,0,40,United-States,<=50K,5259
3901,48,Private,161187,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K,8641
3905,31,Private,194293,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,2463,0,38,United-States,<=50K,30241
3907,28,Private,54042,Assoc-voc,11,Single,Other-service,Not-in-family,White,Female,2463,0,35,United-States,<=50K,37553
3910,61,Private,149981,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2414,0,5,United-States,<=50K,28027
3934,55,Private,202220,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,2407,0,35,United-States,<=50K,32055
3937,69,Private,130060,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,2387,0,40,United-States,<=50K,43330
3939,44,Private,83508,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,99,United-States,<=50K,30214
3941,42,Private,30824,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,16,United-States,<=50K,49283
3942,44,Federal-gov,240628,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,2354,0,40,United-States,<=50K,25553
3943,38,Private,203761,Assoc-voc,11,Single,Tech-support,Not-in-family,White,Female,2354,0,40,United-States,<=50K,36910
3944,37,Private,196529,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,2354,0,40,Unknown,<=50K,48667
3948,26,Private,195734,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,2354,0,40,United-States,<=50K,13930
3949,68,Federal-gov,232151,Some-college,10,Divorced,Adm-clerical,Other-relative,Black,Female,2346,0,40,United-States,<=50K,48967
3952,69,Private,130413,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,2346,0,15,United-States,<=50K,2512
3953,65,Private,105116,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2346,0,40,United-States,<=50K,26877
3954,70,Private,237065,5th-6th,3,Widowed,Other-service,Other-relative,White,Female,2346,0,40,Unknown,<=50K,44652
3955,71,Private,269708,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,2329,0,16,United-States,<=50K,26292
3956,67,Unknown,183374,HS-grad,9,Widowed,Unknown,Not-in-family,White,Female,2329,0,15,United-States,<=50K,21049
3957,70,Self-emp-not-inc,280639,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,2329,0,20,United-States,<=50K,17501
3958,65,Unknown,315728,HS-grad,9,Widowed,Unknown,Unmarried,White,Female,2329,0,75,United-States,<=50K,46897
3960,78,Private,135566,HS-grad,9,Widowed,Sales,Unmarried,White,Female,2329,0,12,United-States,<=50K,42245
3971,28,Private,89718,HS-grad,9,Single,Sales,Not-in-family,White,Female,2202,0,48,United-States,<=50K,40397
3974,53,Private,233780,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,2202,0,40,United-States,<=50K,20942
3978,55,Private,195329,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,2202,0,35,Italy,<=50K,27697
3980,29,Private,163003,Bachelors,13,Single,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2202,0,40,Taiwan,<=50K,1964
3981,39,Local-gov,163278,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,2202,0,44,United-States,<=50K,5372
3982,28,Local-gov,50512,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,2202,0,50,United-States,<=50K,22193
3983,50,Local-gov,157043,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,2202,0,30,Unknown,<=50K,10604
3992,20,Private,169600,Some-college,10,Single,Prof-specialty,Own-child,White,Female,2176,0,12,United-States,<=50K,30290
3993,21,Private,83033,Some-college,10,Single,Adm-clerical,Own-child,White,Female,2176,0,20,United-States,<=50K,12384
3994,20,Private,286391,Some-college,10,Single,Adm-clerical,Own-child,White,Female,2176,0,20,United-States,<=50K,2537
3998,63,Private,169983,11th,7,Widowed,Sales,Not-in-family,White,Female,2176,0,30,United-States,<=50K,43523
4000,25,Private,176047,HS-grad,9,Single,Machine-op-inspct,Own-child,White,Female,2176,0,40,United-States,<=50K,24374
4001,21,Unknown,175166,Some-college,10,Single,Unknown,Own-child,White,Female,2176,0,40,United-States,<=50K,16762
4002,18,Private,60981,Some-college,10,Single,Sales,Own-child,White,Female,2176,0,35,United-States,<=50K,49513
4004,27,Private,177955,5th-6th,3,Single,Priv-house-serv,Other-relative,White,Female,2176,0,40,El-Salvador,<=50K,29504
4006,20,Private,26842,Some-college,10,Single,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,United-States,<=50K,11021
4011,40,Self-emp-not-inc,204116,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K,5190
4013,29,Private,177119,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,2174,0,45,United-States,<=50K,3763
4015,23,Private,107578,Bachelors,13,Single,Adm-clerical,Own-child,White,Female,2174,0,40,United-States,<=50K,12353
4019,33,Private,164707,Assoc-acdm,12,Single,Exec-managerial,Unmarried,White,Female,2174,0,55,Unknown,<=50K,46945
4020,28,Private,32291,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K,28026
4021,39,Private,115418,Some-college,10,Single,Adm-clerical,Own-child,White,Female,2174,0,45,United-States,<=50K,49736
4022,26,Local-gov,425092,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K,48433
4023,29,Self-emp-not-inc,151476,Assoc-voc,11,Single,Adm-clerical,Not-in-family,White,Female,2174,0,40,United-States,<=50K,28716
4025,36,Self-emp-not-inc,219611,Bachelors,13,Single,Sales,Not-in-family,Black,Female,2174,0,50,United-States,<=50K,37555
4027,29,Private,196116,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Female,2174,0,72,United-States,<=50K,31337
4029,58,Private,106546,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,2174,0,40,United-States,<=50K,38395
4031,24,Private,163665,HS-grad,9,Single,Other-service,Not-in-family,White,Female,2174,0,40,United-States,<=50K,41555
4036,48,Private,245948,HS-grad,9,Single,Machine-op-inspct,Not-in-family,Black,Female,2174,0,40,United-States,<=50K,4594
4042,21,Private,100462,Assoc-voc,11,Single,Exec-managerial,Own-child,White,Female,2174,0,60,United-States,<=50K,35813
4044,28,Private,46987,Assoc-voc,11,Single,Tech-support,Own-child,White,Female,2174,0,36,United-States,<=50K,33576
4045,62,Private,194167,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,2174,0,40,United-States,<=50K,43563
4047,29,Federal-gov,37933,Some-college,10,Single,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K,34660
4051,47,Private,223342,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,2174,0,40,England,<=50K,46458
4053,32,Self-emp-not-inc,261056,Bachelors,13,Single,Prof-specialty,Own-child,Black,Female,2174,0,60,Unknown,<=50K,11842
4055,25,Private,198587,Some-college,10,Single,Tech-support,Not-in-family,Black,Female,2174,0,50,United-States,<=50K,15727
